"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2012",18.07,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2013",18.322,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2014",18.378,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2015",18.462,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2016",18.403,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2017",19.155,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2018",19.779,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2019",19.698,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2000",4.471,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2001",6.091,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2002",6.016,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2003",5.771,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2004",6.233,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2005",6.234,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2006",6.434,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2007",6.513,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2008",7.15,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2009",6.684,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2010",6.585,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2011",7.053,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2012",6.934,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2013",6.583,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2014",6.147,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2015",5.561,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2016",5.249,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2017",5.283,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2018",4.809,
"KAZ","MEATCONSUMP","PIG","KG_CAP","A","2019",4.703,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2000",3.132,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2001",3.898,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2002",4.911,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2003",5.561,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2004",6.974,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2005",8.828,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2006",12.059,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.579,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2008",10.747,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2009",10.297,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2010",12.842,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2011",13.83,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2012",16.977,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2013",15.529,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2014",14.175,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2015",14.482,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2016",14.691,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2017",16.422,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2018",17.393,
"KAZ","MEATCONSUMP","POULTRY","KG_CAP","A","2019",16.494,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2000",5.569,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2001",5.679,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2002",5.92,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2003",5.55,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.814,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2005",6.046,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2006",6.459,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2007",6.87,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2008",7.219,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2009",7.343,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2010",7.657,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2011",7.887,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2012",7.998,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2013",8.035,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2014",8.162,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2015",8.189,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2016",8.267,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2017",8.247,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2018",8.083,
"KAZ","MEATCONSUMP","SHEEP","KG_CAP","A","2019",8.186,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2000",4.203,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2001",2.491,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2002",4.403,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2003",4.354,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2004",5.203,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2005",5.105,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2006",4.832,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.717,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.258,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.562,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.587,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2011",4.835,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.928,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2013",5.322,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2014",5.387,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2015",5.823,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2016",5.403,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2017",5.219,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2018",5.297,
"MYS","MEATCONSUMP","BEEF","KG_CAP","A","2019",5.325,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2000",5.822,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2001",6.654,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2002",6.805,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2003",6.158,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2004",6.315,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2005",6.447,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2006",6.555,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2007",5.923,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2008",5.711,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2009",5.852,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2010",6.835,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2011",6.187,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2012",6.018,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2013",5.909,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2014",5.913,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2015",6.154,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2016",5.493,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2017",5.384,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2018",5.43,
"MYS","MEATCONSUMP","PIG","KG_CAP","A","2019",5.314,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2000",28.063,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2001",28.949,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2002",30.899,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2003",31.023,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2004",32.615,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2005",33.496,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2006",34.999,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2007",36.446,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2008",37.253,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2009",37.645,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2010",40.089,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2011",40.748,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2012",41.891,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2013",43.61,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2014",46.304,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2015",47.259,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2016",50.182,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2017",48.522,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2018",48.796,
"MYS","MEATCONSUMP","POULTRY","KG_CAP","A","2019",48.748,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.545,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.622,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.555,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.462,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.544,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.556,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.593,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.647,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.646,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.655,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.765,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.65,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.761,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.89,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.039,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.102,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.063,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.2,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.122,
"MYS","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.044,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.597,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.764,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.947,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.64,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.672,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.54,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.275,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.568,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.528,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.497,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2010",1.357,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2011",1.508,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2012",1.21,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2013",1.544,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2014",1.511,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2015",1.483,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2016",1.393,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2017",1.368,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2018",1.343,
"NGA","MEATCONSUMP","BEEF","KG_CAP","A","2019",1.313,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2000",1.004,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2001",1.028,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2002",1.167,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2003",1.059,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2004",1.073,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2005",1.086,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2006",1.102,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2007",1.115,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2008",1.129,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2009",1.143,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2010",1.152,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2011",1.166,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2012",1.162,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2013",1.156,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2014",1.117,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2015",1.147,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2016",1.153,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2017",1.137,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2018",1.119,
"NGA","MEATCONSUMP","PIG","KG_CAP","A","2019",1.087,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2000",1.154,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2001",1.328,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2002",1.33,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2003",1.344,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2004",1.371,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2005",1.386,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2006",1.432,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2007",1.462,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2008",1.522,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2009",1.556,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2010",1.36,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2011",1.071,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2012",1.206,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2013",0.989,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2014",0.981,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2015",0.994,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2016",0.99,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2017",0.929,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2018",0.89,
"NGA","MEATCONSUMP","POULTRY","KG_CAP","A","2019",0.859,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2000",2.421,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.57,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.546,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2003",2.513,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2004",2.51,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2005",2.496,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2006",2.504,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2007",2.497,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2008",2.475,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2009",2.469,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2010",2.543,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2011",2.064,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.787,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.919,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.916,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.912,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.832,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.832,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.775,
"NGA","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.73,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2000",4.477,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2001",4.489,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2002",4.505,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2003",4.507,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2004",4.538,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2005",4.566,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2006",5.816,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2007",5.862,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2008",5.887,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2009",5.944,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2010",5.999,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2011",6.078,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2012",6.108,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2013",6.194,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2014",6.228,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2015",6.266,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2016",6.385,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2017",6.514,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2018",6.451,
"PAK","MEATCONSUMP","BEEF","KG_CAP","A","2019",6.391,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2000",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2001",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2002",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2003",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2004",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2005",0.001,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2006",0.001,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2007",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2008",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2009",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2010",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2011",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2012",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2013",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2014",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2015",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2016",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2017",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2018",0,
"PAK","MEATCONSUMP","PIG","KG_CAP","A","2019",0,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2000",2.109,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2001",2.138,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2002",2.189,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2003",2.248,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2004",2.237,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2005",2.224,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2006",2.9,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2007",3.067,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2008",3.257,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2009",3.484,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2010",3.78,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2011",4.005,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2012",4.223,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2013",4.457,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2014",4.785,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2015",5.123,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2016",5.469,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2017",5.819,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2018",6.176,
"PAK","MEATCONSUMP","POULTRY","KG_CAP","A","2019",6.578,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2000",2.946,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.974,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.988,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2003",2.987,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2004",2.996,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2005",3.011,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2006",2.201,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2007",2.2,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2008",2.207,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2009",2.194,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2010",2.177,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2011",2.159,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2012",2.151,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2013",2.21,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2014",2.187,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2015",2.178,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2016",2.091,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2017",2.086,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2018",2.058,
"PAK","MEATCONSUMP","SHEEP","KG_CAP","A","2019",2.028,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2000",23.977,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2001",22.475,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2002",27.416,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2003",22.708,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2004",13.325,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2005",8.634,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2006",9.424,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.172,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.299,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.061,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.298,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2011",18.672,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2012",7.965,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.305,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2014",11.714,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2015",9.808,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2016",11.692,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2017",14.143,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2018",12.718,
"PRY","MEATCONSUMP","BEEF","KG_CAP","A","2019",12.05,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2000",23.141,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2001",20.709,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2002",21.326,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2003",11.722,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2004",21.326,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2005",20.317,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2006",20.47,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2007",19.329,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2008",18.505,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2009",18.382,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2010",20.282,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2011",20.593,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2012",20.714,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2013",21.247,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2014",21.472,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2015",21.668,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2016",21.9,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2017",21.831,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2018",21.639,
"PRY","MEATCONSUMP","PIG","KG_CAP","A","2019",21.561,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2000",5.79,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2001",6.214,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2002",6.105,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2003",6.112,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2004",6.64,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2005",6.531,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2006",6.968,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2007",4.59,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2008",5.521,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2009",5.33,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2010",5.109,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2011",5.686,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2012",5.782,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2013",5.915,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2014",5.893,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2015",5.828,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2016",5.537,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2017",5.347,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2018",5.298,
"PRY","MEATCONSUMP","POULTRY","KG_CAP","A","2019",5.35,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.542,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.529,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.523,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.508,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.565,
